snapped_at,price,market_cap,total_volume
2020-04-10 00:00:00 UTC,0.00036587818311747727,378146.60021438246,5361.020873475292
2020-04-11 00:00:00 UTC,0.000384190110241244,403195.90607612557,5644.76526164091
2020-04-12 00:00:00 UTC,0.00035651210556281377,367316.6493410383,4905.904161827781
2020-04-13 00:00:00 UTC,0.00036635929495243126,379524.18435513956,5745.162567159815
2020-04-14 00:00:00 UTC,0.00023646663750043532,238718.45847269072,3976.0004249870385
2020-04-15 00:00:00 UTC,0.00040425980570313764,417989.4866726201,8138.871804068114
2020-04-16 00:00:00 UTC,0.00033991956067418026,357003.45261093555,5891.48842663936
2020-04-17 00:00:00 UTC,0.0003700954817852978,369572.6359168881,5420.638304049818
2020-04-18 00:00:00 UTC,0.0003503653483502393,365038.52183963713,4824.929928105119
2020-04-19 00:00:00 UTC,0.00040684497474961903,421251.61475543084,4631.8090343897375
2020-04-20 00:00:00 UTC,0.0003821478703487345,403491.94308320305,3645.598070049203
2020-04-21 00:00:00 UTC,0.00021318968537619123,224334.89441798712,2028.4719203481732
2020-04-22 00:00:00 UTC,0.0003693347316519843,387633.2392334199,8278.513122898443
2020-04-23 00:00:00 UTC,0.0003733258763031713,391207.1189863329,7780.005714300409
2020-04-24 00:00:00 UTC,0.0003810851560188582,400006.397705844,6200.669331148617
2020-04-25 00:00:00 UTC,0.0004024632454825032,429439.89211000275,6736.050557039877
2020-04-26 00:00:00 UTC,0.00047619444071293315,490903.1775744865,6954.861795911671
2020-04-27 00:00:00 UTC,0.00044266233080556824,463272.3464624985,4893.890381526687
2020-04-28 00:00:00 UTC,0.0004396600308619308,456618.0936666271,4980.0958405803
2020-04-29 00:00:00 UTC,0.00045480584511387945,476917.25462802587,4936.6447026555825
2020-04-30 00:00:00 UTC,0.0004819350317264152,508941.0048718849,5717.804663664649
2020-05-01 00:00:00 UTC,0.0005172904070021674,541236.9190455546,9709.55928329662
2020-05-02 00:00:00 UTC,0.0005180949452680292,547468.8803530246,5712.57492580653
